exp_time,seed,method,batch_size,optimizer,lr,datasets,splitter,client_num,local_updates,test_acc,best_round,fml_alpha,fml_beta,fedmd_public_subset_size,fedmd_digest_epochs,fedhenn_eta,dropout,alpha,local_eval_whole_test_dataset,individual_best_test_acc_avg
2023-08-03 14:08,0,FedAvg,32,Adam,0.01,office_caltech,,5,10,0.3107142857142858,41,0.3,1.0,5000,1,0.001,0.5,1.0,True,0.33928571428571425
2023-08-03 15:24,0,FedAvg,32,Adam,0.01,office_caltech,,5,10,0.2526785714285714,137,0.5,0.3,5000,1,0.001,0.5,1.0,True,0.2928571428571428
2023-08-03 16:05,0,FedAvg,32,Adam,0.01,office_caltech,,5,10,0.3026785714285714,20,0.5,0.5,5000,1,0.001,0.5,1.0,True,0.32946428571428565
2023-08-03 17:17,0,FedAvg,32,Adam,0.01,office_caltech,,5,10,0.3151785714285714,92,0.5,1.0,5000,1,0.001,0.5,1.0,True,0.3464285714285714
2023-08-03 18:02,0,FedAvg,32,Adam,0.01,office_caltech,,5,10,0.3125,85,1.0,0.3,5000,1,0.001,0.5,1.0,True,0.3464285714285714
2023-08-03 18:47,0,FedAvg,32,Adam,0.01,office_caltech,,5,10,0.3125,85,1.0,0.5,5000,1,0.001,0.5,1.0,True,0.3464285714285714
2023-08-03 19:32,0,FedAvg,32,Adam,0.01,office_caltech,,5,10,0.3125,85,1.0,1.0,5000,1,0.001,0.5,1.0,True,0.3464285714285714
2023-08-03 19:50,0,FedAvg,32,Adam,0.001,office_caltech,,5,1,0.32857142857142857,108,0.3,0.3,5000,1,0.001,0.5,1.0,True,0.3553571428571428
2023-08-03 20:13,0,FedAvg,32,Adam,0.001,office_caltech,,5,1,0.33839285714285716,191,0.3,0.5,5000,1,0.001,0.5,1.0,True,0.36785714285714277
2023-08-03 20:35,0,FedAvg,32,Adam,0.001,office_caltech,,5,1,0.34285714285714286,151,0.3,1.0,5000,1,0.001,0.5,1.0,True,0.37500000000000006
2023-08-03 20:50,0,FedAvg,32,Adam,0.001,office_caltech,,5,1,0.32142857142857145,104,0.5,0.3,5000,1,0.001,0.5,1.0,True,0.3535714285714286
2023-08-03 21:12,0,FedAvg,32,Adam,0.001,office_caltech,,5,1,0.33392857142857146,130,0.5,0.5,5000,1,0.001,0.5,1.0,True,0.37946428571428575
2023-08-03 21:35,0,FedAvg,32,Adam,0.001,office_caltech,,5,1,0.3589285714285714,191,0.5,1.0,5000,1,0.001,0.5,1.0,True,0.3857142857142857
2023-08-03 21:49,0,FedAvg,32,Adam,0.001,office_caltech,,5,1,0.31607142857142856,120,1.0,0.3,5000,1,0.001,0.5,1.0,True,0.35625
2023-08-03 22:03,0,FedAvg,32,Adam,0.001,office_caltech,,5,1,0.31607142857142856,120,1.0,0.5,5000,1,0.001,0.5,1.0,True,0.35625
2023-08-03 22:17,0,FedAvg,32,Adam,0.001,office_caltech,,5,1,0.31607142857142856,120,1.0,1.0,5000,1,0.001,0.5,1.0,True,0.35625
2023-08-03 22:45,0,FedAvg,32,Adam,0.001,office_caltech,,5,5,0.3419642857142857,84,0.3,0.3,5000,1,0.001,0.5,1.0,True,0.37589285714285714
2023-08-03 23:18,0,FedAvg,32,Adam,0.001,office_caltech,,5,5,0.3508928571428571,102,0.3,0.5,5000,1,0.001,0.5,1.0,True,0.3776785714285714
2023-08-03 23:53,0,FedAvg,32,Adam,0.001,office_caltech,,5,5,0.3455357142857142,72,0.3,1.0,5000,1,0.001,0.5,1.0,True,0.375
2023-08-04 00:20,0,FedAvg,32,Adam,0.001,office_caltech,,5,5,0.34285714285714286,41,0.5,0.3,5000,1,0.001,0.5,1.0,True,0.38571428571428573
